reward_call_index,case_id,max_correct_reward,max_wrong_reward,mean_correct_reward,mean_wrong_reward
200,sc_2005_insc_57,0.6090909090909091,0.1568409090909091,0.523585064935065,0.11843006993006994
200,sc_2011_insc_467,0.42,0.07,0.4186696428571428,0.05831250000000001
200,sc_2013_insc_383,0.6022954545454544,0.10229545454545455,0.45039772727272726,0.07502272727272728
200,sc_2018_insc_458,0.39775,0.11441666666666667,0.39775,0.06554166666666666
200,sc_2022_insc_135,0.39775,0.05,0.39775,0.048650000000000006
201,in_abs_train_3441,0.52,0.11,0.46630681818181813,0.07012499999999999
201,in_abs_train_3887,0.39999999999999997,0.10775000000000001,0.39999999999999997,0.09265054945054944
201,in_abs_train_5001,0.44999999999999996,0.09615384615384615,0.4361602564102564,0.09502884615384614
201,in_abs_train_6803,0.48727272727272725,0.19775,0.4375681818181818,0.13721969696969696
201,sc_1962_insc_122,0.6134615384615384,0.28846153846153844,0.5307987637362637,0.21866826923076924
201,sc_1994_insc_318,0.7083560606060605,0.31390384615384614,0.6498011412198911,0.24749358974358976
201,sc_1995_insc_573,0.39999999999999997,0.05,0.3985,0.049550000000000004
201,sc_2002_insc_518,0.49774999999999997,0.04775000000000001,0.41358333333333325,0.04775000000000001
201,sc_2006_insc_319,0.4461538461538461,0.19775,0.4083307692307693,0.09775
201,sc_2009_insc_174,0.4834642857142857,0.13346428571428573,0.44060714285714286,0.06974107142857144
201,sc_2017_insc_375,0.4834642857142857,0.12275,0.4520714285714285,0.07865
201,sc_2023_insc_901,0.45454545454545453,0.05,0.41251136363636365,0.04831250000000001
202,in_abs_train_1769,0.5976470588235294,0.14775,0.46853676470588235,0.103875
202,in_abs_train_5615,0.5644166666666666,0.24275,0.5222373737373737,0.1392
202,sc_1961_insc_214,0.6144166666666666,0.11666666666666667,0.5040555555555556,0.11554166666666667
202,sc_1964_insc_45,0.5552499999999999,0.29417857142857146,0.5552499999999999,0.22174042207792205
202,sc_1975_insc_287,0.45775,0.09775,0.42774999999999996,0.060812500000000005
202,sc_1996_insc_1515,0.509090909090909,0.10454545454545455,0.4445454545454545,0.08523863636363638
202,sc_2006_insc_863,0.39999999999999997,0.19775,0.3985,0.10775000000000001
202,sc_2008_insc_1294,0.5727499999999999,0.13571428571428573,0.4801577380952381,0.11048214285714288
202,sc_2008_insc_201,0.47274999999999995,0.12275,0.42274999999999996,0.07348333333333333
202,sc_2009_insc_848,0.54775,0.10229545454545454,0.44081730769230765,0.07502272727272727
202,sc_2015_insc_982,0.47775,0.12539705882352942,0.43275,0.0783885026737968
202,sc_2024_insc_333,0.39999999999999997,0.05,0.3985,0.0491
203,in_abs_train_5551,0.46441666666666664,0.28346428571428567,0.46441666666666664,0.14156170634920634
203,sc_1956_insc_28,0.47428571428571425,0.12275,0.4350408163265306,0.12275
203,sc_1987_insc_272,0.39775,0.2,0.39775,0.13034285714285715
203,sc_1996_insc_1142,0.46441666666666664,0.125,0.41441666666666666,0.08637500000000001
203,sc_1996_insc_878,0.49999999999999994,0.15,0.47387499999999994,0.14831249999999999
203,sc_1998_insc_326,0.4834642857142857,0.14775,0.45780357142857137,0.0920625
203,sc_2000_insc_260,0.49774999999999997,0.15,0.4360021978021978,0.08258333333333333
203,sc_2000_insc_362,0.49774999999999997,0.1908269230769231,0.44849999999999995,0.11484135864135865
203,sc_2002_insc_206,0.49774999999999997,0.2857142857142857,0.46140773809523805,0.12923214285714285
203,sc_2009_insc_651,0.39999999999999997,0.04775000000000001,0.3982,0.04775000000000001
203,sc_2017_insc_854,0.5349999999999999,0.41679761904761903,0.5253035714285714,0.22669805194805195
203,sc_2023_insc_997,0.5177499999999999,0.04775000000000001,0.46974999999999995,0.04775000000000001
204,sc_1966_insc_157,0.39999999999999997,0.14775,0.39831249999999996,0.0733125
204,sc_1994_insc_176,0.39775,0.125,0.39775,0.06365000000000001
204,sc_1994_insc_225,0.5509740259740259,0.18051948051948052,0.49321815684315673,0.14010932817182817
204,sc_1995_insc_19,0.49774999999999997,0.14775,0.4382,0.11516666666666665
204,sc_1996_insc_1299,0.54775,0.19775,0.48525,0.12387500000000001
204,sc_2003_insc_514,0.48529411764705876,0.1732142857142857,0.47236199095022624,0.12687879767291532
204,sc_2008_insc_225,0.39999999999999997,0.05,0.39834375,0.048875
204,sc_2009_insc_1048,0.39775,0.19775,0.39775,0.1082
204,sc_2010_insc_368,0.48571428571428565,0.2334642857142857,0.45564285714285707,0.17917857142857144
204,sc_2011_insc_408,0.59775,0.24775,0.5437380952380951,0.1682
204,sc_2011_insc_460,0.44390384615384615,0.1400576923076923,0.4131346153846154,0.09860093406593406
204,sc_2014_insc_217,0.455275,0.05,0.40925500000000004,0.04850000000000001
205,in_abs_train_1591,0.4968804347826087,0.18097981366459628,0.4557041632280763,0.10622920195746284
205,in_abs_train_1630,0.45229545454545456,0.05,0.4348636363636364,0.048650000000000006
205,in_abs_train_4365,0.4922954545454545,0.1776223776223776,0.4355738636363636,0.10654982517482516
205,sc_1990_insc_177,0.47274999999999995,0.14775,0.4235,0.08225500000000001
205,sc_1997_insc_429,0.575,0.19775,0.5185208333333333,0.13768750000000002
205,sc_2000_insc_533,0.48571428571428565,0.13571428571428573,0.44285714285714284,0.062273214285714286
205,sc_2000_insc_8,0.625,0.11666666666666667,0.49849999999999994,0.08333333333333334
205,sc_2010_insc_211,0.49999999999999994,0.05,0.423875,0.04943750000000001
205,sc_2018_insc_1124,0.66775,0.29774999999999996,0.6033124999999999,0.23524999999999996
205,sc_2020_insc_92,0.6177499999999999,0.25275,0.531551098901099,0.17608333333333334
205,sc_2024_insc_127,0.49774999999999997,0.12275,0.44775,0.061
206,in_abs_train_5306,0.5450227272727273,0.16775,0.44630681818181817,0.163875
206,sc_1955_insc_31,0.5499999999999999,0.19775,0.4666013257575757,0.148875
206,sc_1961_insc_161,0.45229545454545456,0.10454545454545455,0.42091818181818186,0.10304545454545455
206,sc_1962_insc_340,0.39999999999999997,0.20775,0.39943749999999995,0.14275
206,sc_1987_insc_86,0.4834642857142857,0.12275,0.4545952380952381,0.12275
206,sc_1996_insc_299,0.39775,0.15,0.39775,0.10248571428571429
206,sc_1999_insc_516,0.44775,0.09060714285714286,0.4167714285714286,0.0620357142857143
206,sc_2004_insc_320,0.4461538461538461,0.1568409090909091,0.423076923076923,0.09255594405594404
206,sc_2004_insc_324,0.4749999999999999,0.13346428571428573,0.41706249999999995,0.0864077380952381
206,sc_2009_insc_1224,0.5061538461538462,0.16775,0.449043956043956,0.16775
206,sc_2011_insc_581,0.5499999999999999,0.05,0.42865000000000003,0.04850000000000001
207,in_abs_train_3762,0.54775,0.09729545454545455,0.44849999999999995,0.058559090909090915
207,in_abs_train_401,0.5191785714285714,0.3214285714285714,0.49396428571428563,0.2225121471665589
207,sc_1959_1_1440_1504_en,0.45775,0.11441666666666667,0.44138636363636363,0.08164583333333333
207,sc_1964_insc_256,0.44775,0.09775,0.42980128205128204,0.06820000000000001
207,sc_1996_insc_1189,0.39999999999999997,0.1,0.3985,0.058650000000000015
207,sc_1996_insc_1484,0.39999999999999997,0.04775000000000001,0.39909999999999995,0.04775000000000001
207,sc_1997_insc_74,0.44775,0.09775,0.4086499999999999,0.06441666666666668
207,sc_2008_insc_1407,0.59775,0.16025,0.5230595238095238,0.11900000000000001
207,sc_2008_insc_996,0.54775,0.19775,0.47275,0.0859
207,sc_2010_insc_887,0.45775,0.10775000000000001,0.4084999999999999,0.10502272727272727
207,sc_2011_insc_778,0.39775,0.05,0.39775,0.04341666666666668
207,sc_2022_insc_974,0.4749999999999999,0.05,0.41319999999999996,0.04850000000000001
208,in_abs_train_1028,0.5772727272727273,0.21917857142857142,0.5341691433566432,0.1271810064935065
208,in_abs_train_4357,0.6394166666666665,0.26441666666666663,0.5102714646464647,0.18941666666666665
208,in_abs_train_6204,0.5634615384615385,0.15879120879120878,0.5244401098901098,0.1257252747252747
208,sc_1960_insc_204,0.655,0.3428571428571428,0.5419999999999999,0.2771217532467532
208,sc_1964_insc_86,0.6115509049773755,0.3033613445378151,0.5871023755656108,0.1647576712503183
208,sc_1974_insc_201,0.39775,0.05,0.3950583333333333,0.049550000000000004
208,sc_1996_insc_90,0.5177499999999999,0.10775000000000001,0.4554423076923077,0.08846428571428572
208,sc_1997_insc_380,0.39999999999999997,0.05,0.3983125,0.04831250000000001
208,sc_2003_insc_375,0.39775,0.05,0.39775,0.046041666666666675
208,sc_2008_insc_1433,0.49774999999999997,0.3191785714285714,0.44887499999999997,0.17632142857142855
208,sc_2009_insc_138,0.49774999999999997,0.20229545454545453,0.46025,0.10002272727272728
208,sc_2009_insc_494,0.7227499999999999,0.25,0.604,0.1920625
209,in_abs_train_1692,0.45229545454545456,0.10229545454545455,0.4401580419580419,0.08411363636363638
209,in_abs_train_297,0.49999999999999994,0.24285714285714283,0.4659166666666666,0.1550535964035964
209,sc_1950_insc_3,0.49166666666666664,0.13502272727272727,0.4597083333333333,0.07022872960372961
209,sc_1983_insc_114,0.6491527149321267,0.1963076923076923,0.5371058864841484,0.1963076923076923
209,sc_1984_insc_177,0.6477499999999999,0.34775,0.4915333333333334,0.24775
209,sc_1993_insc_92,0.5909090909090909,0.21138636363636362,0.5143333333333332,0.1718409090909091
209,sc_1994_insc_618,0.6022954545454544,0.14775,0.5625227272727272,0.08694886363636364
209,sc_1996_insc_433,0.49774999999999997,0.20525000000000002,0.44664583333333335,0.15412689393939394
209,sc_2008_insc_1046,0.54775,0.05,0.4358125,0.04831250000000001
209,sc_2017_insc_1006,0.44775,0.1400576923076923,0.44775,0.08015109890109891
209,sc_2018_insc_1029,0.5127499999999999,0.19060714285714286,0.45036904761904756,0.10936428571428572
209,sc_2020_insc_199,0.39999999999999997,0.11441666666666667,0.3994375,0.06497916666666667
210,in_abs_train_3424,0.39999999999999997,0.05,0.398875,0.045062500000000005
210,sc_1962_insc_106,0.45454545454545453,0.10229545454545455,0.42501515151515146,0.07502272727272728
210,sc_1966_insc_43,0.6263214285714285,0.2862115384615384,0.5900750915750915,0.20170604395604394
210,sc_1970_insc_211,0.48499999999999993,0.13941666666666666,0.4258942307692307,0.08220512820512821
210,sc_1990_insc_184,0.45454545454545453,0.1590909090909091,0.4246401515151515,0.13069318181818182
210,sc_1990_insc_226,0.55775,0.20229545454545453,0.5200151515151514,0.12110909090909092
210,sc_1998_insc_180,0.6144166666666666,0.11441666666666667,0.5019833333333332,0.09775
210,sc_2009_insc_111,0.39775,0.04775000000000001,0.39775,0.04775000000000001
210,sc_2011_insc_692,0.6237240259740259,0.13307692307692306,0.5125476523476522,0.11125874125874124
210,sc_2012_insc_102,0.44775,0.2,0.41025,0.08637500000000001
210,sc_2016_insc_976,0.39999999999999997,0.05,0.3985,0.046200000000000005
210,sc_2022_insc_514,0.47274999999999995,0.04775000000000001,0.4170625,0.04775000000000001
211,in_abs_train_852,0.54775,0.21917857142857144,0.49774999999999997,0.10248571428571429
211,sc_1969_insc_57,0.6400576923076923,0.24775,0.5671206293706292,0.21591666666666667
211,sc_1976_insc_317,0.39999999999999997,0.11,0.3982,0.0866818181818182
211,sc_1981_insc_142,0.6144166666666666,0.21666666666666667,0.5019166666666666,0.13054166666666667
211,sc_2004_insc_27,0.47274999999999995,0.12275,0.43524999999999997,0.10673611111111113
211,sc_2008_insc_244,0.49774999999999997,0.14775,0.44887499999999997,0.06516666666666666
211,sc_2008_insc_987,0.45999999999999996,0.22275,0.45999999999999996,0.16592857142857143
211,sc_2015_insc_39,0.47274999999999995,0.12275,0.42274999999999996,0.0632
211,sc_2017_insc_475,0.54775,0.17275,0.5068333333333332,0.1308923076923077
211,sc_2019_insc_1391,0.5499999999999999,0.04775000000000001,0.49849999999999994,0.04775000000000001
211,sc_2019_insc_81,0.54,0.2335714285714286,0.5175833333333334,0.18536428571428573
211,sc_2024_insc_2,0.39999999999999997,0.05,0.39924999999999994,0.04820000000000001
212,in_abs_train_6160,0.75,0.20229545454545453,0.5837995337995339,0.16765
212,in_abs_train_6448,0.5610833333333333,0.15608333333333332,0.4913212121212121,0.12278535353535354
212,sc_1959_insc_32,0.5522954545454545,0.175,0.5057843822843822,0.1459181818181818
212,sc_1960_insc_21,0.6477499999999999,0.16999999999999998,0.5106071428571427,0.16999999999999998
212,sc_1962_insc_69,0.6827499999999999,0.3541602564102564,0.631840909090909,0.16314871794871794
212,sc_1987_insc_286,0.66775,0.26441666666666663,0.49444886363636364,0.11747916666666666
212,sc_1996_insc_162,0.48571428571428565,0.04775000000000001,0.4278214285714285,0.04775000000000001
212,sc_2002_insc_308,0.39999999999999997,0.12275,0.39840625,0.08525
212,sc_2007_insc_805,0.49168939393939387,0.04775000000000001,0.41653787878787873,0.04775000000000001
212,sc_2007_insc_914,0.54775,0.05,0.4477499999999999,0.0491
212,sc_2022_insc_50,0.39999999999999997,0.05,0.398125,0.05
212,sc_2022_insc_887,0.39775,0.05,0.39775,0.04850000000000001
213,in_abs_train_1572,0.39775,0.05,0.39775,0.049249999999999995
213,in_abs_train_4237,0.39999999999999997,0.05,0.3985,0.04820000000000001
213,in_abs_train_4276,0.5575,0.20525000000000002,0.4804478021978022,0.15025
213,in_abs_train_4770,0.52,0.15775,0.44709999999999994,0.10738888888888888
213,in_abs_train_6597,0.45775,0.10229545454545454,0.42774999999999996,0.05759090909090909
213,sc_1965_insc_226,0.6777499999999999,0.29275,0.6399877622377621,0.22565
213,sc_1977_insc_81,0.54775,0.25229545454545454,0.44888636363636364,0.19823701298701296
213,sc_1986_insc_17,0.39999999999999997,0.22275,0.3983125,0.14566666666666667
213,sc_2010_insc_154,0.49774999999999997,0.15,0.46706249999999994,0.10724107142857142
213,sc_2013_insc_340,0.42275,0.07775000000000001,0.414525641025641,0.06881538461538464
213,sc_2016_insc_398,0.49999999999999994,0.05,0.44318749999999996,0.04831250000000001
213,sc_2024_insc_429,0.48941666666666667,0.16775,0.4541782106782106,0.14928846153846154
214,in_abs_train_3940,0.45969331983805667,0.16203571428571428,0.43268348756506647,0.1188992673992674
214,in_abs_train_5619,0.5177499999999999,0.04775000000000001,0.4580714285714285,0.04775000000000001
214,sc_1953_insc_61,0.5777499999999999,0.22275,0.5175821678321677,0.19719444444444445
214,sc_1963_insc_192,0.6727499999999998,0.24275,0.6300869755244755,0.1728111888111888
214,sc_1996_insc_1413,0.56,0.20775,0.5059166666666667,0.12265000000000001
214,sc_2006_insc_679,0.54775,0.25775,0.47275,0.09941666666666665
214,sc_2007_insc_789,0.59775,0.29774999999999996,0.5219519230769231,0.16516666666666666
214,sc_2010_insc_535,0.6300576923076923,0.11285714285714285,0.49847963800904976,0.08030357142857143
214,sc_2011_insc_238,0.39999999999999997,0.05,0.39865,0.04850000000000001
214,sc_2018_insc_617,0.43775,0.05,0.408875,0.04831250000000001
214,sc_2020_insc_536,0.5722954545454544,0.20229545454545453,0.44213051948051946,0.15858158508158507
215,in_abs_train_3543,0.5685833333333333,0.24333333333333335,0.5045113636363636,0.14881250000000001
215,in_abs_train_930,0.5906071428571428,0.125,0.49195238095238086,0.10625
215,sc_1969_insc_146,0.6090909090909091,0.125,0.5242671328671328,0.07350000000000001
215,sc_1978_insc_182,0.39999999999999997,0.1325,0.3994375,0.06893750000000001
215,sc_1983_insc_53,0.47274999999999995,0.05,0.41762499999999997,0.049437499999999995
215,sc_1984_insc_236,0.7713863636363635,0.35299475524475527,0.6347505708577136,0.35299475524475527
215,sc_1985_insc_160,0.4749999999999999,0.12275,0.41319999999999996,0.08766666666666667
215,sc_2002_insc_492,0.625,0.16999999999999998,0.5098655303030303,0.1233125
215,sc_2003_insc_658,0.49774999999999997,0.1590909090909091,0.4575706293706293,0.10304545454545455
215,sc_2010_insc_893,0.46441666666666664,0.05,0.4115333333333333,0.049249999999999995
215,sc_2013_insc_518,0.44775,0.1568409090909091,0.423875,0.11365530303030302
216,in_abs_train_1487,0.6191785714285715,0.16917857142857143,0.5088593406593407,0.11844413919413921
216,in_abs_train_4865,0.59775,0.14775,0.47387499999999994,0.09417857142857143
216,sc_1979_insc_201,0.5209642857142857,0.24060714285714285,0.4697738095238095,0.14120238095238097
216,sc_1980_insc_215,0.49774999999999997,0.05,0.4291090909090909,0.049249999999999995
216,sc_1994_insc_156,0.5818181818181819,0.21441666666666667,0.539784090909091,0.15961868686868688
216,sc_1995_insc_686,0.39775,0.27,0.39775,0.16683333333333336
216,sc_2001_insc_43,0.45775,0.25229545454545454,0.4269488636363636,0.10960064935064937
216,sc_2003_insc_136,0.6763214285714285,0.2857142857142857,0.6031071428571428,0.261375
216,sc_2005_insc_71,0.54775,0.19775,0.4235,0.12275000000000001
216,sc_2007_insc_39,0.5499999999999999,0.19775,0.5485,0.07865000000000001
216,sc_2007_insc_424,0.39999999999999997,0.13571428571428573,0.398875,0.0881607142857143
216,sc_2011_insc_149,0.39999999999999997,0.11,0.3985,0.0721
217,in_abs_train_1955,0.45229545454545456,0.10229545454545455,0.4500227272727273,0.07539772727272728
217,in_abs_train_6713,0.39999999999999997,0.05,0.3985,0.0491
217,sc_1964_insc_255,0.6277499999999998,0.135,0.5243612887112887,0.11285897435897436
217,sc_1968_insc_116,0.5423076923076923,0.22999999999999998,0.4792692307692307,0.14265
217,sc_1979_insc_145,0.45999999999999996,0.32775,0.41924999999999996,0.22574999999999998
217,sc_1990_insc_230,0.49774999999999997,0.2,0.4310833333333333,0.1082
217,sc_1994_insc_296,0.47274999999999995,0.34774999999999995,0.4657222222222222,0.17753333333333332
217,sc_1997_insc_334,0.47274999999999995,0.19775,0.41364999999999996,0.09775
217,sc_1999_insc_247,0.5022954545454544,0.11441666666666667,0.42444886363636364,0.06497916666666667
217,sc_2006_insc_612,0.575,0.2,0.5019374999999999,0.103875
217,sc_2008_insc_176,0.75,0.2857142857142857,0.5858125,0.1953035714285714
217,sc_2022_insc_674,0.54775,0.04775000000000001,0.4608125,0.04756250000000001
218,in_abs_train_1229,0.42275,0.05,0.4068333333333333,0.047200000000000006
218,in_abs_train_1347,0.39775,0.19775,0.39775,0.0782
218,in_abs_train_4066,0.4822954545454545,0.29108333333333336,0.4822954545454545,0.2462741425241425
218,in_abs_train_4165,0.55775,0.26775,0.47865,0.14108333333333334
218,in_abs_train_792,0.5808269230769231,0.21999999999999997,0.5171089743589743,0.13371538461538462
218,sc_1973_insc_131,0.6253970588235293,0.13082692307692306,0.6253970588235293,0.08922234907949192
218,sc_1973_insc_97,0.47917857142857145,0.13974358974358975,0.42656822344322337,0.1052852564102564
218,sc_1979_insc_237,0.5910833333333333,0.3010833333333333,0.5471944444444444,0.1770590909090909
218,sc_1995_insc_98,0.39999999999999997,0.10229545454545455,0.398875,0.0568409090909091
218,sc_1999_insc_308,0.45775,0.10775000000000001,0.41773124999999994,0.10502272727272727
218,sc_2004_insc_545,0.47274999999999995,0.12275,0.41355,0.07425
219,in_abs_train_4482,0.46833823529411767,0.12275,0.44702941176470584,0.07115882352941176
219,in_abs_train_6267,0.6177499999999999,0.2833333333333333,0.5385,0.2136761904761905
219,sc_1972_insc_309,0.39775,0.05,0.39775,0.0491
219,sc_1978_insc_108,0.39775,0.16785714285714284,0.39775,0.08864142857142857
219,sc_1981_insc_45,0.516797619047619,0.16249999999999998,0.46919612054612053,0.10786111111111112
219,sc_1990_insc_317,0.39999999999999997,0.14775,0.3982,0.08183333333333333
219,sc_1995_insc_271,0.4834642857142857,0.1657142857142857,0.44060714285714286,0.08085912698412699
219,sc_1997_insc_204,0.54775,0.25229545454545454,0.54775,0.13508441558441558
219,sc_1999_insc_95,0.5610833333333333,0.28775,0.4698499417249417,0.24138636363636362
219,sc_2003_insc_490,0.4834642857142857,0.05,0.41278571428571426,0.048875
219,sc_2008_insc_158,0.39775,0.27774999999999994,0.39775,0.1313067646639075
219,sc_2013_insc_594,0.5857142857142857,0.2334642857142857,0.5357142857142857,0.17788690476190475
220,sc_1953_insc_45,0.5107370129870129,0.22142857142857142,0.4678798701298701,0.125245670995671
220,sc_1966_insc_176,0.5833333333333334,0.14775,0.5045,0.1437348484848485
220,sc_1972_insc_267,0.49168939393939387,0.14166666666666666,0.4519633838383838,0.09470833333333334
220,sc_1988_insc_71,0.5644166666666666,0.12275,0.4669833333333333,0.09572222222222222
220,sc_1996_insc_1029,0.39775,0.15,0.39775,0.0882
220,sc_1996_insc_254,0.4834642857142857,0.2357142857142857,0.4390535714285714,0.1387232142857143
220,sc_1996_insc_812,0.54775,0.24775,0.517280769230769,0.23183333333333334
220,sc_2003_insc_11,0.65,0.2661538461538462,0.537253663003663,0.2531057692307692
220,sc_2006_insc_275,0.45952380952380945,0.10666666666666666,0.4491730207872623,0.10434803921568626
220,sc_2017_insc_1038,0.5499999999999999,0.15,0.48183333333333334,0.11511416666666667
220,sc_2017_insc_704,0.46441666666666664,0.10775000000000001,0.4110833333333333,0.06775000000000002
220,sc_2020_insc_675,0.54775,0.10775000000000001,0.43525,0.062625
221,in_abs_train_1060,0.39775,0.12275,0.39775,0.07275000000000001
221,in_abs_train_3855,0.49774999999999997,0.04775000000000001,0.4291090909090909,0.04775000000000001
221,in_abs_train_6533,0.55775,0.12307692307692307,0.49965476190476193,0.08449615384615385
221,sc_1969_insc_170,0.57,0.33525,0.5417259615384614,0.22304464285714284
221,sc_1970_insc_8,0.5327499999999998,0.125,0.47664583333333327,0.11595833333333333
221,sc_1979_insc_245,0.6583333333333333,0.3060833333333333,0.5416994047619047,0.19069886363636362
221,sc_1987_insc_342,0.5250227272727271,0.15275,0.44232121212121206,0.10195
221,sc_1989_insc_372,0.54775,0.19775,0.512602564102564,0.13767142857142858
221,sc_2006_insc_924,0.514,0.2234078947368421,0.4695875540300025,0.14474656750572082
221,sc_2012_insc_277,0.52,0.2023076923076923,0.46926923076923077,0.08666153846153847
221,sc_2020_insc_181,0.54775,0.04775000000000001,0.44819999999999993,0.04683333333333334
221,sc_2021_insc_790,0.5122954545454546,0.16229545454545455,0.43888636363636363,0.14479545454545456
222,in_abs_train_1031,0.45999999999999996,0.19775,0.428875,0.11444886363636364
222,in_abs_train_1381,0.4834642857142857,0.10775000000000001,0.42278571428571426,0.10775000000000001
222,sc_1968_insc_16,0.54275,0.18917857142857145,0.4943833078686019,0.10945238095238097
222,sc_1986_insc_225,0.39999999999999997,0.05,0.3984999999999999,0.05
222,sc_1986_insc_250,0.54775,0.14775,0.44775000000000004,0.067105
222,sc_1994_insc_264,0.39999999999999997,0.14775,0.398875,0.06516666666666666
222,sc_1995_insc_600,0.7177499999999999,0.04775000000000001,0.5185,0.04775000000000001
222,sc_1996_insc_1362,0.5691785714285714,0.12275,0.4513214285714286,0.11525
222,sc_2006_insc_416,0.49774999999999997,0.19775,0.4319833333333333,0.12033472222222223
222,sc_2006_insc_613,0.46441666666666664,0.10454545454545452,0.4368666666666666,0.08486363636363636
222,sc_2017_insc_270,0.54775,0.04775000000000001,0.4677499999999999,0.04775000000000001
222,sc_2023_insc_211,0.4834642857142857,0.2620357142857143,0.44060714285714286,0.168125
223,in_abs_train_281,0.5327499999999998,0.18275,0.45312499999999994,0.141375
223,in_abs_train_6274,0.6212121212121211,0.3772954545454545,0.5609671717171717,0.23368484848484847
223,in_abs_train_6648,0.4749999999999999,0.14775,0.41693749999999996,0.073875
223,sc_1952_insc_38,0.47274999999999995,0.08775,0.4172916666666666,0.06887499999999999
223,sc_1958_insc_105,0.6077499999999999,0.10229545454545454,0.45110909090909085,0.06593181818181819
223,sc_1980_insc_39,0.49999999999999994,0.16346428571428573,0.423875,0.09489285714285715
223,sc_1997_insc_189,0.49999999999999994,0.14775,0.4318333333333333,0.1282
223,sc_2008_insc_314,0.39775,0.19275,0.39775,0.0772
223,sc_2010_insc_417,0.39999999999999997,0.04775000000000001,0.398875,0.04775000000000001
223,sc_2012_insc_500,0.5050576923076923,0.1550576923076923,0.4576608829766724,0.10890384615384616
223,sc_2016_insc_327,0.39999999999999997,0.1,0.39865,0.09721794871794871
223,sc_2022_insc_214,0.4874935897435897,0.10775000000000001,0.45848659673659675,0.06775000000000002
224,in_abs_train_1713,0.4666666666666666,0.21108333333333332,0.4214722222222222,0.15198787878787878
224,in_abs_train_2042,0.54775,0.13229545454545452,0.47569999999999996,0.10577272727272728
224,in_abs_train_4089,0.39775,0.04775000000000001,0.39775,0.04775000000000001
224,in_abs_train_85,0.39775,0.04775000000000001,0.39775,0.047703125000000006
224,in_abs_train_95,0.49774999999999997,0.21441666666666667,0.4233125,0.14054166666666668
224,sc_1983_insc_131,0.39775,0.05,0.39775,0.04725000000000001
224,sc_1985_insc_98,0.39999999999999997,0.05,0.39757,0.04850000000000001
224,sc_1997_insc_647,0.6177499999999999,0.13727272727272727,0.4821090909090908,0.0775909090909091
224,sc_2011_insc_722,0.39999999999999997,0.09060714285714286,0.398875,0.05235119047619049
224,sc_2013_insc_512,0.39999999999999997,0.04775000000000001,0.39585714285714285,0.04775000000000001
224,sc_2017_insc_395,0.5499999999999999,0.14775,0.4714722222222221,0.11582142857142856
224,sc_2024_insc_224,0.39999999999999997,0.04775000000000001,0.3982,0.04775000000000001
225,in_abs_train_3400,0.45999999999999996,0.14775,0.41850000000000004,0.06775
225,in_abs_train_4559,0.5028571428571429,0.1900576923076923,0.4828179945054945,0.09638942307692308
225,sc_1964_insc_215,0.6164999999999999,0.1665,0.5396684981684982,0.14150000000000001
225,sc_1975_insc_291,0.7110833333333332,0.3913863636363636,0.6565808080808081,0.3682045454545454
225,sc_1992_insc_276,0.39999999999999997,0.04775000000000001,0.39954999999999996,0.045250000000000005
225,sc_1996_insc_490,0.6944166666666666,0.27774999999999994,0.6257257575757575,0.20572222222222217
225,sc_1996_insc_769,0.48775,0.21108333333333332,0.45275,0.13110416666666666
225,sc_2002_insc_21,0.39999999999999997,0.05,0.3987142857142857,0.05
225,sc_2003_insc_491,0.39775,0.14992499999999997,0.39775,0.10188214285714284
225,sc_2010_insc_709,0.39775,0.12275,0.39775,0.0845625
225,sc_2017_insc_1279,0.47274999999999995,0.125,0.45399999999999996,0.06706250000000001
225,sc_2022_insc_394,0.44775,0.09060714285714286,0.41025,0.058464285714285726
226,in_abs_train_3965,0.47274999999999995,0.12275,0.42274999999999996,0.08943333333333334
226,sc_1962_insc_327,0.6522954545454543,0.1568409090909091,0.5655530303030303,0.1291577797202797
226,sc_1964_insc_266,0.39775,0.04775000000000001,0.3975325,0.04775000000000001
226,sc_1980_insc_171,0.7577499999999999,0.43775,0.6271,0.32405555555555554
226,sc_1983_insc_73,0.425,0.27307692307692305,0.4220892857142857,0.19049679487179486
226,sc_1998_insc_157,0.682814935064935,0.2505909090909091,0.564481331168831,0.20694545454545454
226,sc_2007_insc_665,0.6237240259740258,0.27372402597402595,0.6223549783549782,0.17458361638361636
226,sc_2009_insc_45,0.6977499999999999,0.04775000000000001,0.5245833333333333,0.04775000000000001
226,sc_2009_insc_731,0.39775,0.12275,0.39775,0.06365
226,sc_2011_insc_420,0.6406071428571428,0.25,0.5379285714285714,0.16000793650793652
226,sc_2014_insc_216,0.6310833333333332,0.11666666666666667,0.49686666666666657,0.09294444444444444
226,sc_2022_insc_548,0.54775,0.19775,0.45219999999999994,0.1485
227,in_abs_train_5200,0.5334642857142856,0.18020178571428574,0.5110535714285713,0.14716651785714285
227,in_abs_train_5410,0.543903846153846,0.1980125,0.4646497668997669,0.11748326923076921
227,in_abs_train_5526,0.4666666666666666,0.12275,0.4257666666666666,0.0916818181818182
227,sc_1959_insc_45,0.6856287878787877,0.36774999999999997,0.5990321969696968,0.2706931818181818
227,sc_1976_insc_146,0.43999999999999995,0.08525,0.4302230392156862,0.067625
227,sc_1980_insc_223,0.39775,0.04775000000000001,0.3970625,0.046256250000000006
227,sc_1986_insc_113,0.49774999999999997,0.2,0.423875,0.0856875
